imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,reviews_from_users,reviews_from_critics,oscar_status
27300,Avorio nero,Anthony Adverse,1936.0,1936-08-29,"Adventure, Drama, Romance",141.0,USA,"English, Italian","Mervyn LeRoy, Michael Curtiz","Hervey Allen, Sheridan Gibney",Warner Bros.,"Fredric March, Olivia de Havilland, Donald Woods, Anita Louise, Edmund Gwenn, Claude Rains, Louis Hayward, Gale Sondergaard, Steffi Duna, Akim Tamiroff, Ralph Morgan, Fritz Leiber, Luis Alberni, Billy Mauch, Henry O'Neill",6.3,1584.0,1,1,Nominee
27532,Infedeltà,Dodsworth,1936.0,1938-04-01,"Drama, Romance",101.0,USA,"English, French, German, Italian",William Wyler,"Sinclair Lewis, Sidney Howard",The Samuel Goldwyn Company,"Walter Huston, Ruth Chatterton, Paul Lukas, Mary Astor, David Niven, Gregory Gaye, Maria Ouspenskaya, Odette Myrtil, Spring Byington, Harlan Briggs, Kathryn Marlowe, John Payne",7.8,7944.0,1,1,Nominee
27884,La donna del giorno,Libeled Lady,1936.0,1936-10-09,"Comedy, Romance",98.0,USA,English,Jack Conway,"Maurine Dallas Watkins, Howard Emmett Rogers",Metro-Goldwyn-Mayer (MGM),"Jean Harlow, William Powell, Myrna Loy, Spencer Tracy, Walter Connolly, Charley Grapewin, Cora Witherspoon, E.E. Clive, Bunny Beatty, Otto Yamaoka, Charles Trowbridge, Spencer Charters, George Chandler, William 'Billy' Benedict, Hal K. Dawson",7.9,6848.0,1,1,Nominee
27996,È arrivata la felicità,Mr. Deeds Goes to Town,1936.0,1936-10-02,"Comedy, Drama, Romance",115.0,USA,English,Frank Capra,"Robert Riskin, Clarence Budington Kelland",Columbia Pictures,"Gary Cooper, Jean Arthur, George Bancroft, Lionel Stander, Douglass Dumbrille, Raymond Walburn, H.B. Warner, Ruth Donnelly, Walter Catlett, John Wray",7.9,19316.0,2,1,Nominee
28010,L'impareggiabile Godfrey,My Man Godfrey,1936.0,1937-04-08,"Comedy, Drama, Romance",94.0,USA,"English, Russian",Gregory La Cava,"Morrie Ryskind, Eric Hatch",Universal Pictures,"William Powell, Carole Lombard, Alice Brady, Gail Patrick, Eugene Pallette, Jean Dixon, Alan Mowbray, Mischa Auer, Pat Flaherty, Robert Light",8.0,20482.0,5,2,Snubbed
28203,Giulietta e Romeo,Romeo and Juliet,1936.0,1936-09-03,"Drama, Romance",125.0,USA,English,George Cukor,"William Shakespeare, Talbot Jennings",Metro-Goldwyn-Mayer (MGM),"Norma Shearer, Leslie Howard, John Barrymore, Edna May Oliver, Basil Rathbone, C. Aubrey Smith, Andy Devine, Conway Tearle, Ralph Forbes, Henry Kolker, Robert Warwick, Virginia Hammond, Reginald Denny, Violet Kemble Cooper",6.5,1719.0,1,1,Nominee
28216,San Francisco,San Francisco,1936.0,1936-06-26,"Drama, Musical, Romance",115.0,USA,English,W.S. Van Dyke,"Anita Loos, Robert E. Hopkins",Metro-Goldwyn-Mayer (MGM),"Clark Gable, Jeanette MacDonald, Spencer Tracy, Jack Holt, Jessie Ralph, Ted Healy, Shirley Ross, Margaret Irving, Harold Huber, Edgar Kennedy, Al Shean, William Ricciardi, Kenneth Harlan, Roger Imhof, Charles Judels",7.2,4794.0,1,1,Nominee
28313,La vita del dottor Pasteur,The Story of Louis Pasteur,1936.0,1936-02-01,"Biography, Drama, History",86.0,USA,"English, French, Russian",William Dieterle,"Sheridan Gibney, Pierre Collings",Warner Bros.,"Paul Muni, Josephine Hutchinson, Anita Louise, Donald Woods, Fritz Leiber, Henry O'Neill, Porter Hall, Raymond Brown, Akim Tamiroff, Halliwell Hobbes, Frank Reicher, Dickie Moore, Ruth Robinson, Walter Kingsford, Iphigenie Castiglioni",7.3,2224.0,1,1,Nominee
28333,Follie d'inverno,Swing Time,1936.0,1938-02-24,"Comedy, Musical, Romance",103.0,USA,"English, French",George Stevens,"Howard Lindsay, Allan Scott",RKO Radio Pictures,"Fred Astaire, Ginger Rogers, Victor Moore, Helen Broderick, Eric Blore, Betty Furness, Georges Metaxa",7.6,11998.0,1,1,Snubbed
28373,Tre ragazze in gamba,Three Smart Girls,1936.0,1936-12-20,"Comedy, Musical, Romance",84.0,USA,English,Henry Koster,"Adele Comandini, Adele Comandini",Universal Pictures,"Binnie Barnes, Charles Winninger, Alice Brady, Ray Milland, Mischa Auer, Ernest Cossart, Lucile Watson, John 'Dusty' King, Nella Walker, Hobart Cavanaugh, Nan Grey, Barbara Read, Deanna Durbin",6.7,1217.0,1,1,Nominee
28597,L'orribile verità,The Awful Truth,1937.0,1938-12-07,"Comedy, Romance",90.0,USA,"English, French, Italian",Leo McCarey,"Viña Delmar, Arthur Richman",Columbia Pictures,"Irene Dunne, Cary Grant, Ralph Bellamy, Alexander D'Arcy, Cecil Cunningham, Molly Lamont, Esther Dale, Joyce Compton, Robert Allen, Robert Warwick, Mary Forbes",7.7,17167.0,2,1,Nominee
28691,Capitani coraggiosi,Captains Courageous,1937.0,1937-09-29,"Adventure, Drama, Family",117.0,USA,"English, Portuguese",Victor Fleming,"Rudyard Kipling, John Lee Mahin",Metro-Goldwyn-Mayer (MGM),"Freddie Bartholomew, Spencer Tracy, Lionel Barrymore, Melvyn Douglas, Charley Grapewin, Mickey Rooney, John Carradine, Oscar O'Shea, Jack La Rue, Walter Kingsford, Donald Briggs, Sam McDaniel, Bill Burrud",8.0,8515.0,1,1,Nominee
28773,Strada sbarrata,Dead End,1937.0,1948-04-15,"Crime, Drama, Film-Noir",93.0,USA,English,William Wyler,"Lillian Hellman, Sidney Kingsley",The Samuel Goldwyn Company,"Sylvia Sidney, Joel McCrea, Humphrey Bogart, Wendy Barrie, Claire Trevor, Allen Jenkins, Marjorie Main, Billy Halop, Huntz Hall, Bobby Jordan, Leo Gorcey, Gabriel Dell, Bernard Punsly, Charles Peck, Minor Watson",7.3,6224.0,1,1,Nominee
28944,La buona terra,The Good Earth,1937.0,1937-08-06,"Drama, Romance",138.0,USA,English,"Sidney Franklin, Victor Fleming","Talbot Jennings, Tess Slesinger",Metro-Goldwyn-Mayer (MGM),"Paul Muni, Luise Rainer, Walter Connolly, Tilly Losch, Charley Grapewin, Jessie Ralph, Soo Yong, Keye Luke, Roland Lui, Suzanna Kim, Ching Wah Lee, Harold Huber, Olaf Hytten, William Law, Mary Wong",7.5,4420.0,1,1,Nominee
28950,La grande illusione,La grande illusion,1937.0,1947-12-10,"Drama, War",113.0,France,"French, German, English, Russian",Jean Renoir,"Charles Spaak, Jean Renoir",Réalisation d'art cinématographique (RAC),"Jean Gabin, Dita Parlo, Pierre Fresnay, Erich von Stroheim, Julien Carette, Georges Péclet, Werner Florian, Jean Dasté, Sylvain Itkine, Gaston Modot, Marcel Dalio",8.1,33179.0,2,2,Nominee
29146,Emilio Zola,The Life of Emile Zola,1937.0,1945-02-15,"Biography, Drama",116.0,USA,English,William Dieterle,"Norman Reilly Raine, Heinz Herald",Warner Bros.,"Paul Muni, Gale Sondergaard, Joseph Schildkraut, Gloria Holden, Donald Crisp, Erin O'Brien-Moore, John Litel, Henry O'Neill, Morris Carnovsky, Louis Calhern, Ralph Morgan, Robert Barrat, Vladimir Sokoloff, Grant Mitchell, Harry Davenport",7.2,6915.0,1,1,Winner
29162,Orizzonte perduto,Lost Horizon,1937.0,1937-10-31,"Adventure, Drama, Fantasy",132.0,USA,"English, Mandarin",Frank Capra,"Robert Riskin, James Hilton",Columbia Pictures,"Ronald Colman, Jane Wyatt, Edward Everett Horton, John Howard, Thomas Mitchell, Margo, Isabel Jewell, H.B. Warner, Sam Jaffe",7.7,11768.0,2,1,Nominee
29347,Cento uomini e una ragazza,One Hundred Men and a Girl,1937.0,1938-07-22,"Comedy, Drama, Music",84.0,USA,English,Henry Koster,"Bruce Manning, Charles Kenyon",Universal Pictures,"Deanna Durbin, Leopold Stokowski, Adolphe Menjou, Alice Brady, Eugene Pallette, Mischa Auer, Billy Gilbert, Alma Kruger, J. Scott Smart, Jed Prouty, Jameson Thomas, Howard Hickman, Frank Jenks, Christian Rub, Gerald Oliver Smith",6.7,916.0,1,1,Nominee
29606,È nata una stella,A Star Is Born,1937.0,1938-11-20,"Drama, Romance",111.0,USA,English,"William A. Wellman, Jack Conway","Dorothy Parker, Alan Campbell",Selznick International Pictures,"Janet Gaynor, Fredric March, Adolphe Menjou, May Robson, Andy Devine, Lionel Stander, Owen Moore, Peggy Wood, Elizabeth Jenns, Edgar Kennedy, J.C. Nugent, Guinn 'Big Boy' Williams",7.3,8448.0,1,1,Nominee
29843,La leggenda di Robin Hood,The Adventures of Robin Hood,1938.0,1939-01-26,"Action, Adventure, Romance",102.0,USA,English,"Michael Curtiz, William Keighley","Norman Reilly Raine, Seton I. Miller",Warner Bros.,"Errol Flynn, Olivia de Havilland, Basil Rathbone, Claude Rains, Patric Knowles, Eugene Pallette, Alan Hale, Melville Cooper, Ian Hunter, Una O'Connor, Herbert Mundin, Montagu Love, Leonard Willey, Robert Noble, Kenneth Hunter",7.9,46382.0,3,2,Nominee
29852,La grande strada bianca,Alexander's Ragtime Band,1938.0,1938-08-16,"Drama, Music, Musical",106.0,USA,English,Henry King,"Kathryn Scola, Lamar Trotti",Twentieth Century Fox,"Tyrone Power, Alice Faye, Don Ameche, Ethel Merman, Jack Haley, Jean Hersholt, Helen Westley, John Carradine, Paul Hurst, Wally Vernon, Ruth Terry, Douglas Fowley, Chick Chandler, Eddie Collins, Joseph Crehan",6.9,1855.0,1,1,Nominee
29942,La città dei ragazzi,Boys Town,1938.0,1939-01-21,"Biography, Drama",96.0,USA,"English, Hebrew",Norman Taurog,"John Meehan, Dore Schary",Metro-Goldwyn-Mayer (MGM),"Spencer Tracy, Mickey Rooney, Henry Hull, Leslie Fenton, Gene Reynolds, Edward Norris, Addison Richards, Minor Watson, Jonathan Hale, Bobs Watson, Martin Spellman, Mickey Rentschler, Frankie Thomas, Jimmy Butler, Sidney Miller",7.3,5008.0,1,1,Nominee
29947,Susanna!,Bringing Up Baby,1938.0,1938-08-27,"Comedy, Family, Romance",102.0,USA,English,Howard Hawks,"Dudley Nichols, Hagar Wilde",RKO Radio Pictures,"Katharine Hepburn, Cary Grant, Charles Ruggles, Walter Catlett, Barry Fitzgerald, May Robson, Fritz Feld, Leona Roberts, George Irving, Tala Birell, Virginia Walker, John Kelly",7.9,53931.0,3,1,Snubbed
29995,La cittadella,The Citadel,1938.0,1939-03-06,Drama,110.0,UK,English,King Vidor,"Ian Dalrymple, Frank Wead",Metro-Goldwyn-Mayer British Studios,"Robert Donat, Rosalind Russell, Ralph Richardson, Rex Harrison, Emlyn Williams, Penelope Dudley-Ward, Francis L. Sullivan, Mary Clare, Cecil Parker, Nora Swinburne, Edward Chapman, Athene Seyler, Felix Aylmer, Joyce Bland, Percy Parsons",7.1,1857.0,1,1,Nominee
30149,Quattro figlie,Four Daughters,1938.0,1938-08-09,"Drama, Music, Romance",90.0,USA,"English, French",Michael Curtiz,"Julius J. Epstein, Lenore J. Coffee",Warner Bros.,"Claude Rains, Jeffrey Lynn, John Garfield, Frank McHugh, May Robson, Gale Page, Dick Foran, Vera Lewis, Tom Dugan, Eddie Acuff, Donald Kerr, Priscilla Lane, Rosemary Lane, Lola Lane",6.9,1656.0,1,1,Nominee
30241,Incantesimo,Holiday,1938.0,1938-11-16,"Comedy, Romance",95.0,USA,English,George Cukor,"Donald Ogden Stewart, Sidney Buchman",Columbia Pictures,"Katharine Hepburn, Cary Grant, Doris Nolan, Lew Ayres, Edward Everett Horton, Henry Kolker, Binnie Barnes, Jean Dixon, Henry Daniell, Harry Allen, Frank Benson, Aileen Carlyle, Edward Cooper, Margaret McWade, Frank Shannon",7.8,13952.0,2,1,Snubbed
30287,Figlia del vento,Jezebel,1938.0,1948-11-16,"Drama, Romance",104.0,USA,"English, French",William Wyler,"Clements Ripley, Abem Finkel",Warner Bros.,"Bette Davis, Henry Fonda, George Brent, Margaret Lindsay, Donald Crisp, Fay Bainter, Richard Cromwell, Henry O'Neill, Spring Byington, John Litel, Gordon Oliver, Janet Shaw, Theresa Harris, Margaret Early, Irving Pichel",7.5,11729.0,2,1,Nominee
30637,Pigmalione,Pygmalion,1938.0,1948-09-03,"Comedy, Drama, Romance",96.0,UK,English,"Anthony Asquith, Leslie Howard","George Bernard Shaw, W.P. Lipscomb",Pascal Film Productions,"Leslie Howard, Wendy Hiller, Wilfrid Lawson, Marie Lohr, Scott Sunderland, Jean Cadell, David Tree, Everley Gregg, Leueen MacGrath, Esme Percy, Violet Vanbrugh, Irene Browne, Kate Cutler, O.B. Clarence, Ivor Barnard",7.7,7696.0,1,1,Nominee
30993,L'eterna illusione,You Can't Take It with You,1938.0,1941-01-30,"Comedy, Drama, Romance",126.0,USA,"English, Russian",Frank Capra,"Robert Riskin, George S. Kaufman",Columbia Pictures,"Jean Arthur, Lionel Barrymore, James Stewart, Edward Arnold, Mischa Auer, Ann Miller, Spring Byington, Samuel S. Hinds, Donald Meek, H.B. Warner, Halliwell Hobbes, Dub Taylor, Mary Forbes, Lillian Yarbo, Eddie 'Rochester' Anderson",7.9,22818.0,2,1,Winner
31210,Tramonto,Dark Victory,1939.0,1946-10-05,"Drama, Romance",104.0,USA,English,Edmund Goulding,"Casey Robinson, George Emerson Brewer Jr.",Warner Bros.,"Bette Davis, George Brent, Humphrey Bogart, Geraldine Fitzgerald, Ronald Reagan, Henry Travers, Cora Witherspoon, Dorothy Peterson, Virginia Brissac, Charles Richman, Herbert Rawlinson, Leonard Mudie, Fay Helm, Lottie Williams",7.5,9746.0,1,1,Nominee
31225,Partita d'azzardo,Destry Rides Again,1939.0,1946-06-05,"Comedy, Western",95.0,USA,"English, Russian",George Marshall,"Felix Jackson, Gertrude Purcell",Universal Pictures,"Marlene Dietrich, James Stewart, Mischa Auer, Charles Winninger, Brian Donlevy, Allen Jenkins, Warren Hymer, Irene Hervey, Una Merkel, Billy Gilbert, Samuel S. Hinds, Jack Carson, Tom Fadden, Virginia Brissac, Edmund MacDonald",7.7,9914.0,1,1,Snubbed
31381,Via col vento,Gone with the Wind,1939.0,1949-03-12,"Drama, History, Romance",238.0,USA,English,"Victor Fleming, George Cukor","Margaret Mitchell, Sidney Howard",Selznick International Pictures,"Thomas Mitchell, Barbara O'Neil, Vivien Leigh, Evelyn Keyes, Ann Rutherford, George Reeves, Fred Crane, Hattie McDaniel, Oscar Polk, Butterfly McQueen, Victor Jory, Everett Brown, Howard Hickman, Alicia Rhett, Leslie Howard",8.1,283975.0,9,2,Winner
31385,"Addio, mr. Chips!","Goodbye, Mr. Chips",1939.0,1939-07-28,"Drama, Romance",114.0,UK,"English, Latin, German","Sam Wood, Sidney Franklin","R.C. Sherriff, Claudine West",Metro-Goldwyn-Mayer British Studios,"Robert Donat, Greer Garson, Terry Kilburn, John Mills, Paul Henreid, Judith Furse, Lyn Harding, Milton Rosmer, Frederick Leister, Louise Hampton, Austin Trevor, David Tree, Edmund Breon, Jill Furse, Scott Sunderland",7.9,9551.0,2,1,Nominee
31398,Gunga Din,Gunga Din,1939.0,1939-10-07,"Adventure, Comedy, War",117.0,USA,English,George Stevens,"Joel Sayre, Fred Guiol",RKO Radio Pictures,"Cary Grant, Victor McLaglen, Douglas Fairbanks Jr., Sam Jaffe, Eduardo Ciannelli, Joan Fontaine, Montagu Love, Robert Coote, Abner Biberman, Lumsden Hare",7.3,10731.0,2,1,Snubbed
31593,Un grande amore,Love Affair,1939.0,1948-01-24,"Comedy, Drama, Romance",88.0,USA,"English, French",Leo McCarey,"Delmer Daves, Donald Ogden Stewart",RKO Radio Pictures,"Irene Dunne, Charles Boyer, Maria Ouspenskaya, Lee Bowman, Astrid Allwyn, Maurice Moscovitch",7.3,4262.0,1,1,Nominee
31679,Mr. Smith va a Washington,Mr. Smith Goes to Washington,1939.0,1947-04-05,"Comedy, Drama",129.0,USA,English,Frank Capra,"Sidney Buchman, Lewis R. Foster",Columbia Pictures,"Jean Arthur, James Stewart, Claude Rains, Edward Arnold, Guy Kibbee, Thomas Mitchell, Eugene Pallette, Beulah Bondi, H.B. Warner, Harry Carey, Astrid Allwyn, Ruth Donnelly, Grant Mitchell, Porter Hall, H.V. Kaltenborn",8.1,104547.0,3,1,Nominee
31725,Ninotchka,Ninotchka,1939.0,1948-03-16,"Comedy, Romance",110.0,USA,"English, Russian",Ernst Lubitsch,"Charles Brackett, Billy Wilder",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Melvyn Douglas, Ina Claire, Bela Lugosi, Sig Ruman, Felix Bressart, Alexander Granach, Gregory Gaye, Rolfe Sedan, Edwin Maxwell, Richard Carle",7.9,18470.0,2,1,Nominee
31742,Uomini e topi,Of Mice and Men,1939.0,1940-01-12,Drama,106.0,USA,English,Lewis Milestone,"John Steinbeck, Eugene Solow",Hal Roach Studios,"Burgess Meredith, Betty Field, Lon Chaney Jr., Charles Bickford, Roman Bohnen, Bob Steele, Noah Beery Jr., Oscar O'Shea, Granville Bates, Leigh Whipper, Helen Lynd",7.9,5337.0,1,1,Nominee
31762,Avventurieri dell'aria,Only Angels Have Wings,1939.0,1942-02-02,"Adventure, Drama, Romance",121.0,USA,"English, Spanish",Howard Hawks,Jules Furthman,Columbia Pictures,"Cary Grant, Jean Arthur, Richard Barthelmess, Rita Hayworth, Thomas Mitchell, Allyn Joslyn, Sig Ruman, Victor Kilian, John Carroll, Don 'Red' Barry, Noah Beery Jr., Manuel Álvarez Maciste, Milisa Sierra, Lucio Villegas, Pat Flaherty",7.7,12164.0,1,1,Snubbed
31951,Il figlio di Frankenstein,Son of Frankenstein,1939.0,1939-01-13,"Drama, Horror, Sci-Fi",99.0,USA,English,Rowland V. Lee,"Mary Shelley, Wyllis Cooper",Universal Pictures,"Basil Rathbone, Boris Karloff, Bela Lugosi, Lionel Atwill, Josephine Hutchinson, Donnie Dunagan, Emma Dunn, Edgar Norton, Perry Ivins, Lawrence Grant, Lionel Belmore, Michael Mark, Caroline Frances Cooke, Gustav von Seyffertitz, Lorimer Johnston",7.1,8726.0,2,1,Snubbed
31971,Ombre rosse,Stagecoach,1939.0,1940-11-02,"Adventure, Drama, Western",96.0,USA,"English, Spanish, French",John Ford,"Ernest Haycox, Dudley Nichols",Walter Wanger Productions,"Claire Trevor, John Wayne, Andy Devine, John Carradine, Thomas Mitchell, Louise Platt, George Bancroft, Donald Meek, Berton Churchill, Tim Holt, Tom Tyler",7.9,42250.0,5,2,Nominee
32138,Il mago di Oz,The Wizard of Oz,1939.0,1949-04-19,"Adventure, Family, Fantasy",102.0,USA,English,"Victor Fleming, George Cukor","Noel Langley, Florence Ryerson",Metro-Goldwyn-Mayer (MGM),"Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr, Jack Haley, Billie Burke, Margaret Hamilton, Charley Grapewin, Pat Walshe, Clara Blandick, Terry, The Singer Midgets",8.0,366293.0,7,2,Nominee
32143,Donne,The Women,1939.0,1947-11-19,"Comedy, Drama",133.0,USA,"English, French",George Cukor,"Clare Boothe Luce, Anita Loos",Metro-Goldwyn-Mayer (MGM),"Norma Shearer, Joan Crawford, Rosalind Russell, Mary Boland, Paulette Goddard, Joan Fontaine, Lucile Watson, Phyllis Povah, Virginia Weidler, Marjorie Main, Virginia Grey, Ruth Hussey, Muriel Hutchison, Hedda Hopper, Florence Nash",7.8,12306.0,3,1,Snubbed
32145,Cime tempestose,Wuthering Heights,1939.0,1945-12-22,"Drama, Romance",104.0,USA,English,William Wyler,"Charles MacArthur, Ben Hecht",The Samuel Goldwyn Company,"Merle Oberon, Laurence Olivier, David Niven, Flora Robson, Donald Crisp, Geraldine Fitzgerald, Hugh Williams, Leo G. Carroll, Miles Mander, Cecil Kellaway, Cecil Humphreys, Sarita Wooton, Rex Downing, Douglas Scott",7.6,16033.0,2,1,Nominee
32194,Paradiso proibito,"All This, and Heaven Too",1940.0,1940-07-13,"Drama, Romance",141.0,USA,"English, French",Anatole Litvak,"Rachel Field, Casey Robinson",Warner Bros.,"Bette Davis, Charles Boyer, Jeffrey Lynn, Barbara O'Neil, Virginia Weidler, Helen Westley, Walter Hampden, Henry Daniell, Harry Davenport, George Coulouris, Montagu Love, Janet Beecher, June Lockhart, Ann E. Todd, Richard Nichols",7.5,4238.0,1,1,Nominee
32455,Fantasia,Fantasia,1940.0,1946-09-19,"Animation, Family, Fantasy",125.0,USA,English,"James Algar, Samuel Armstrong","Joe Grant, Dick Huemer",Walt Disney Productions,"Deems Taylor, Leopold Stokowski, The Philadelphia Orchestra",7.8,86795.0,4,2,Snubbed
32484,Il prigioniero di Amsterdam,Foreign Correspondent,1940.0,1946-12-30,"Action, Romance, Thriller",120.0,USA,"English, Dutch, German, Latvian",Alfred Hitchcock,"Charles Bennett, Joan Harrison",Walter Wanger Productions,"Joel McCrea, Laraine Day, Herbert Marshall, George Sanders, Albert Bassermann, Robert Benchley, Edmund Gwenn, Eduardo Ciannelli, Harry Davenport, Martin Kosleck, Frances Carson, Ian Wolfe, Charles Wagenheim, Eddie Conrad, Charles Halton",7.5,17890.0,2,1,Nominee
32551,Furore,The Grapes of Wrath,1940.0,1952-04-26,"Drama, History",129.0,USA,English,John Ford,"Nunnally Johnson, John Steinbeck",Twentieth Century Fox,"Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin, Dorris Bowdon, Russell Simpson, O.Z. Whitehead, John Qualen, Eddie Quillan, Zeffie Tilbury, Frank Sully, Frank Darien, Darryl Hickman, Shirley Mills, Roger Imhof",8.0,84612.0,4,1,Nominee
32553,Il grande dittatore,The Great Dictator,1940.0,1945-06-25,"Comedy, Drama, War",125.0,USA,"English, Esperanto",Charles Chaplin,Charles Chaplin,Charles Chaplin Productions,"Charles Chaplin, Jack Oakie, Reginald Gardiner, Henry Daniell, Billy Gilbert, Grace Hayle, Carter DeHaven, Paulette Goddard, Maurice Moscovitch, Emma Dunn, Bernard Gorcey, Paul Weigel, Chester Conklin, Esther Michelson, Hank Mann",8.4,197381.0,3,2,Nominee
32599,La signora del venerdì,His Girl Friday,1940.0,1946-08-23,"Comedy, Drama, Romance",92.0,USA,"English, French",Howard Hawks,"Charles Lederer, Ben Hecht",Columbia Pictures,"Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart, Porter Hall, Ernest Truex, Cliff Edwards, Clarence Kolb, Roscoe Karns, Frank Jenks, Regis Toomey, Abner Biberman, Frank Orth, John Qualen, Helen Mack",7.9,52288.0,5,2,Snubbed
32671,"Kitty Foyle, ragazza innamorata",Kitty Foyle,1940.0,1945-09-21,"Drama, Romance",108.0,USA,English,Sam Wood,"Christopher Morley, Dalton Trumbo",RKO Radio Pictures,"Ginger Rogers, Dennis Morgan, James Craig, Eduardo Ciannelli, Ernest Cossart, Gladys Cooper, Odette Myrtil, Mary Treen, K.T. Stevens, Walter Kingsford, Cecil Cunningham, Nella Walker, Edward Fielding, Kay Linaker, Richard Nichols",7.0,3096.0,1,1,Nominee
32701,Ombre malesi,The Letter,1940.0,1947-11-13,"Crime, Drama, Film-Noir",95.0,USA,English,William Wyler,"W. Somerset Maugham, Howard Koch",Warner Bros.,"Bette Davis, Herbert Marshall, James Stephenson, Frieda Inescort, Gale Sondergaard, Bruce Lester, Elizabeth Inglis, Cecil Kellaway, Victor Sen Yung, Doris Lloyd, Willie Fung, Tetsu Komai",7.6,11410.0,2,1,Nominee
